"Qubit Index","Priority 1","Priority 2","Priority 3","Priority 4","Priority 5","Priority 6","Priority 7","Priority 8","Priority 9","Priority 10","Priority 11","Priority 12","Priority 13","Priority 14","Priority 15","Priority 16","Priority 17","Priority 18","Priority 19","Priority 20","Priority 21","Priority 22","Priority 23","Priority 24","Priority 25","Priority 26","Priority 27","Priority 28","Priority 29","Priority 30","Priority 31","Priority 32","Priority 33","Priority 34","Priority 35","Priority 36","Priority 37","Priority 38","Priority 39","Priority 40","Priority 41","Priority 42","Priority 43","Priority 44","Priority 45","Priority 46","Priority 47","Priority 48","Priority 49","Priority 50","Priority 51","Priority 52","Priority 53","Priority 54","Priority 55","Priority 56","Priority 57","Priority 58","Priority 59","Priority 60","Priority 61","Priority 62","Priority 63","Priority 64","Priority 65","Priority 66","Priority 67","Priority 68","Priority 69","Priority 70","Priority 71","Priority 72","Priority 73","Priority 74","Priority 75","Priority 76","Priority 77","Priority 78","Priority 79","Priority 80","Priority 81","Priority 82","Priority 83","Priority 84","Priority 85","Priority 86","Priority 87","Priority 88","Priority 89","Priority 90","Priority 91","Priority 92","Priority 93","Priority 94","Priority 95","Priority 96","Priority 97","Priority 98","Priority 99","Priority 100","Priority 101","Priority 102","Priority 103","Priority 104","Priority 105","Priority 106","Priority 107","Priority 108","Priority 109","Priority 110","Priority 111","Priority 112","Priority 113"
"0",,,"q0::cx (355E8F6)",,,,"q0::cx* (C795F9)",,,,"q0::cx* (32AB7DF)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q0::cx* (1D26DE6)","q0::u3 (65DD1A)","q0::cx* (3AF541)",,,,"q0::cx* (1060C57)",,,,"q0::cx* (2495F)",,"q0::cx* (29A7B69)","q0::u3 (36E56B9)","q0::cx* (1E970A2)",,"q0::cx (134F5B6)","q0::cx* (2DCA368)"
"1","q1::u3 (291263E)","q1::cx* (3ED19E2)","q1::cx* (355E8F6)","q1::u3 (20530AA)","q1::cx (22EB5FF)","q1::u3 (3A465FF)","q1::cx (C795F9)","q1::u3 (30445C8)","q1::cx (326740C)","q1::u3 (5A146E)","q1::cx (32AB7DF)","q1::u3 (842D9A)","q1::u3 (A59A6E)","q1::cx (2A799CD)",,,,"q1::cx* (16CD633)",,,,"q1::cx* (25DC38B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q1::cx* (1109B15)","q1::u3 (19573C0)","q1::cx* (499FC9)",,,,"q1::cx* (2E371EB)",,,,"q1::cx* (32AABDD)",,"q1::cx* (9EBA41)","q1::u3 (1948C4C)","q1::cx* (6442)",,"q1::cx (38657)","q1::cx* (1FB910)",,"q1::u3 (11D8198)","q1::cx (2098E5F)","q1::u3 (256015F)","q1::cx (1060C57)","q1::u3 (1366F11)","q1::cx (2E9E79F)","q1::u3 (2392498)","q1::cx (2495F)",,,,"q1::u3 (B93740)","q1::u3 (282F144)","q1::cx* (134F5B6)"
"2",,,,,,,,,,,,"q2::cx* (2129F4F)",,"q2::cx* (2A799CD)","q2::u3 (3E4683D)","q2::cx (307AA26)","q2::u3 (344FB5B)","q2::cx (16CD633)","q2::u3 (D387D1)","q2::cx (36FC65D)","q2::u3 (2EDF948)","q2::cx (25DC38B)","q2::u3 (3AADF26)","q2::u3 (101D857)","q2::cx (34B8E9A)",,,,"q2::cx* (371C3B6)",,,,"q2::cx* (2A8EE55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q2::cx* (38431B5)","q2::u3 (3A5BF60)","q2::cx* (3718D74)",,,,"q2::cx* (24C142D)",,,,"q2::cx* (3D11F5C)",,"q2::cx* (294C6EE)","q2::u3 (33AFE5E)","q2::cx* (1AA7BCA)",,"q2::cx (2FE5A21)","q2::cx* (2F12B2B)",,"q2::u3 (27A848B)","q2::cx (24EA8E9)","q2::u3 (C3F036)","q2::cx (2E371EB)","q2::u3 (1FF014A)","q2::cx (1F70B9A)","q2::u3 (1AF686D)","q2::cx (32AABDD)",,,,"q2::u3 (80611D)","q2::u3 (836A07)","q2::cx* (38657)"
"3",,,,,,,,,,,,,,,,,,,,,,,"q3::cx* (2969E11)",,"q3::cx* (34B8E9A)","q3::u3 (1A8036D)","q3::cx (2E81EDC)","q3::u3 (22915BE)","q3::cx (371C3B6)","q3::u3 (2FFE16C)","q3::cx (2FEECD1)","q3::u3 (2F6535E)","q3::cx (2A8EE55)","q3::u3 (37368E8)","q3::u3 (30EB030)","q3::cx (2EDC1D5)",,,,"q3::cx* (374B59B)",,,,"q3::cx* (2226FF4)",,"q3::cx* (974E1F)",,"q3::u3 (151BF1B)","q3::cx* (2DD77B4)",,,,"q3::cx* (1C092EB)",,,,"q3::cx* (755C0B)",,"q3::cx* (3CC0DFE)","q3::u3 (22C7DF4)","q3::cx* (13DA72)",,"q3::cx (B2AE03)","q3::cx* (2481E20)",,"q3::u3 (890F20)","q3::cx (D18826)","q3::u3 (35DC95A)","q3::cx (24C142D)","q3::u3 (ACB598)","q3::cx (212625C)","q3::u3 (2A57543)","q3::cx (3D11F5C)",,,,"q3::u3 (12AEC55)","q3::u3 (2824EFE)","q3::cx* (2FE5A21)"
"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q4::cx* (2FDF917)",,"q4::cx* (2EDC1D5)","q4::u3 (25BD07D)","q4::cx (13A546A)","q4::u3 (30CF7BB)","q4::cx (374B59B)","q4::u3 (31A627A)","q4::cx (3ED7652)","q4::u3 (35928E2)","q4::cx (2226FF4)",,"q4::u3 (E56C6B)","q4::u3 (10CFCA)","q4::cx* (1C9355C)",,"q4::u3 (12E03E)","q4::cx (A9E235)","q4::u3 (1F8F3E1)","q4::cx (1C092EB)","q4::u3 (3C52A44)","q4::cx (1EE7C65)","q4::u3 (1625F8F)","q4::cx (755C0B)",,,,"q4::u3 (1221FC7)","q4::u3 (2331DFF)","q4::cx* (B2AE03)"
"5","q5::u3 (31A5835)","q5::cx (3ED19E2)",,,"q5::cx* (22EB5FF)",,,,"q5::cx* (326740C)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q5::u3 (8076D8)","q5::cx (1D26DE6)","q5::u3 (394C5EA)","q5::cx (3AF541)",,"q5::cx* (2098E5F)",,,,"q5::cx* (2E9E79F)",,,"q5::u3 (14945C)","q5::cx (29A7B69)","q5::u3 (2E10C83)","q5::cx (1E970A2)",,,"q5::cx (2DCA368)","q5::measurement (1C1BEA9)"
"6","q6::u3 (31A5835)",,,,,,,,,,,"q6::cx (2129F4F)",,,,"q6::cx* (307AA26)",,,,"q6::cx* (36FC65D)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q6::u3 (14BDFE7)","q6::cx (1109B15)","q6::u3 (24111C1)","q6::cx (499FC9)",,"q6::cx* (24EA8E9)",,,,"q6::cx* (1F70B9A)",,,"q6::u3 (800ACA)","q6::cx (9EBA41)","q6::u3 (238EEB2)","q6::cx (6442)",,,"q6::cx (1FB910)",,,,,,,,,,,,,,,,,"q6::measurement (3CFB3F2)"
"7","q7::u3 (31A5835)",,,,,,,,,,,,,,,,,,,,,,"q7::cx (2969E11)",,,,"q7::cx* (2E81EDC)",,,,"q7::cx* (2FEECD1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q7::u3 (3F060FD)","q7::cx (38431B5)","q7::u3 (D3BA62)","q7::cx (3718D74)",,"q7::cx* (D18826)",,,,"q7::cx* (212625C)",,,"q7::u3 (25A1A42)","q7::cx (294C6EE)","q7::u3 (112F14F)","q7::cx (1AA7BCA)",,,"q7::cx (2F12B2B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q7::measurement (24D5384)"
"8","q8::u3 (31A5835)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q8::cx (2FDF917)",,,,"q8::cx* (13A546A)",,,,"q8::cx* (3ED7652)",,,"q8::u3 (335EF9A)","q8::cx (974E1F)",,"q8::u3 (3DFB7F7)","q8::cx (2DD77B4)",,"q8::cx* (A9E235)",,,,"q8::cx* (1EE7C65)",,,"q8::u3 (203C6B)","q8::cx (3CC0DFE)","q8::u3 (3906D9A)","q8::cx (13DA72)",,,"q8::cx (2481E20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"q8::measurement (B7EFA8)"
