"Qubit Index","Priority 1","Priority 2","Priority 3","Priority 4","Priority 5","Priority 6"
"0","q0::h (2DAC507)","q0::x (338574F)","q0::h (D3A00F)","q0::measurement (370A08C)"
"1",,,,"q1::x (134C08F)","q1::h (1B0ED41)","q1::x (FB11C8)"
"2"
"3"
"4"
"5"
