"Qubit Index","Priority 1","Priority 2","Priority 3","Priority 4","Priority 5","Priority 6","Priority 7","Priority 8","Priority 9","Priority 10","Priority 11","Priority 12","Priority 13","Priority 14","Priority 15","Priority 16","Priority 17","Priority 18","Priority 19","Priority 20","Priority 21","Priority 22","Priority 23","Priority 24","Priority 25","Priority 26","Priority 27","Priority 28","Priority 29","Priority 30","Priority 31","Priority 32","Priority 33","Priority 34","Priority 35","Priority 36","Priority 37","Priority 38","Priority 39","Priority 40","Priority 41","Priority 42","Priority 43","Priority 44","Priority 45","Priority 46","Priority 47","Priority 48","Priority 49","Priority 50","Priority 51","Priority 52","Priority 53","Priority 54","Priority 55","Priority 56","Priority 57","Priority 58","Priority 59","Priority 60","Priority 61","Priority 62","Priority 63","Priority 64","Priority 65","Priority 66","Priority 67","Priority 68","Priority 69","Priority 70","Priority 71","Priority 72","Priority 73","Priority 74","Priority 75","Priority 76","Priority 77","Priority 78","Priority 79","Priority 80","Priority 81","Priority 82","Priority 83","Priority 84","Priority 85","Priority 86","Priority 87","Priority 88","Priority 89","Priority 90","Priority 91","Priority 92","Priority 93","Priority 94","Priority 95","Priority 96","Priority 97","Priority 98","Priority 99","Priority 100","Priority 101","Priority 102","Priority 103","Priority 104","Priority 105","Priority 106","Priority 107","Priority 108"
"0",,"q0::h (1438807)","q0::cx* (3C14B78)",,"q0::cx* (28E11B)",,,,,,,,"q0::h (3CB5890)",,"q0::x (2261D15)",,"q0::cx* (7AFCD6)",,"q0::cx* (2E9FFFA)",,,"q0::cx* (59F057)",,"q0::cx* (750BD1)",,"q0::cx (108BD64)",,,"q0::cx* (3C3ECB7)",,"q0::cx* (FDE5F2)",,,,"q0::x (3224D42)","q0::h (34B759)",,"q0::cx* (3C516CB)",,"q0::cx* (15C3675)",,,,,,,,,"q0::h (2FDF718)",,"q0::x (2EDAFD9)",,"q0::cx* (11A2D84)",,"q0::cx* (14866F6)",,,"q0::cx* (32D34C0)",,"q0::cx* (14DB10D)",,"q0::cx (195053A)",,,"q0::cx* (26A76F)",,"q0::cx* (3AFA55)",,,,"q0::x (389CB52)","q0::h (3D825EA)",,"q0::cx* (1CBA437)",,"q0::cx* (16EF58F)",,,,,,,,,"q0::h (9D4F1C)",,"q0::x (187C7FD)",,"q0::cx* (1794732)",,"q0::cx* (35F871B)",,,"q0::cx* (307BD7E)",,"q0::cx* (172F505)",,"q0::cx (15F86B4)",,,"q0::cx* (3399F34)",,"q0::cx* (13B5FAD)",,,"q0::x (2AF13A7)","q0::h (27B0E2)"
"1",,,,,,"q1::h (35FC844)",,"q1::cx* (690795)",,,"q1::cx* (13B663A)",,,,,,,,,,,,,"q1::h (35705BE)","q1::x (20F33B6)","q1::cx* (108BD64)",,,,,,,,,,,,,,,"q1::x (1DA7227)","q1::h (AE0365)",,"q1::cx* (397143F)",,,"q1::cx* (2CD682F)",,,,,,,,,,,,,"q1::h (25B2EA1)","q1::x (134A3A9)","q1::cx* (195053A)",,,,,,,,,,,,,,,"q1::x (299553A)","q1::h (363FF0C)",,"q1::cx* (F94616)",,,"q1::cx* (2DF2D39)",,,,,,,,,,,,,"q1::h (1C607E7)","q1::x (3F64723)","q1::cx* (15F86B4)",,,,,,,,"q1::x (16537F9)","q1::h (8EF7C3)"
"2","q2::h (25E0A69)","q2::u1 (14E5DB8)","q2::cx (3C14B78)","q2::u3 (1CBA73B)","q2::cx (28E11B)","q2::u3 (16FE9F8)","q2::u1 (EF39BB)","q2::cx (690795)","q2::u3 (3B1443F)","q2::h (288D16D)","q2::cx (13B663A)","q2::x (2CF5CDD)","q2::h (14A43C5)","q2::h (39C61EF)","q2::u3 (3169810)","q2::u1 (7F716D)","q2::cx (7AFCD6)","q2::u3 (52E38D)","q2::cx (2E9FFFA)","q2::u3 (239FFCE)","q2::u1 (9FE42)","q2::cx (59F057)","q2::u3 (3297317)","q2::cx (750BD1)",,,"q2::u3 (1D6A60)","q2::u1 (14EA886)","q2::cx (3C3ECB7)","q2::u3 (1E35270)","q2::cx (FDE5F2)","q2::h (55C1BE)","q2::h (303CFB2)","q2::x (21E1E95)","q2::h (30F133E)","q2::u3 (ED1586)","q2::u1 (387AD33)","q2::cx (3C516CB)","q2::u3 (1EDCD29)","q2::cx (15C3675)",,"q2::u3 (3DEA20)","q2::u1 (22D3B23)","q2::cx (397143F)","q2::u3 (4FB63E)","q2::h (2D9C0F2)","q2::cx (2CD682F)","q2::x (1A7C885)","q2::h (2E60CB4)","q2::h (2167256)","q2::u3 (138A9AD)","q2::u1 (2CA050E)","q2::cx (11A2D84)","q2::u3 (1EB99A9)","q2::cx (14866F6)","q2::u3 (38B9EAD)","q2::u1 (3E89415)","q2::cx (32D34C0)","q2::u3 (96DAC8)","q2::cx (14DB10D)",,,"q2::u3 (3BB3978)","q2::u1 (23D2F0C)","q2::cx (26A76F)","q2::u3 (15BE2ED)","q2::cx (3AFA55)","q2::h (2A93513)","q2::h (3F2DDB3)","q2::x (283F772)","q2::h (2A3B303)","q2::u3 (212CD02)","q2::u1 (3C14B22)","q2::cx (1CBA437)","q2::u3 (28C5F3)","q2::cx (16EF58F)",,"q2::u3 (E6A20C)","q2::u1 (1BB274)","q2::cx (F94616)","q2::u3 (C376CD)","q2::h (3A88043)","q2::cx (2DF2D39)","q2::x (EC825F)","q2::h (509557)","q2::h (2D54016)","q2::u3 (1D89703)","q2::u1 (17F40CC)","q2::cx (1794732)","q2::u3 (14380CA)","q2::cx (35F871B)","q2::u3 (25BBFF8)","q2::u1 (139BFB8)","q2::cx (307BD7E)","q2::u3 (345A972)","q2::cx (172F505)",,,"q2::u3 (10A9D30)","q2::u1 (5BBC5B)","q2::cx (3399F34)","q2::u3 (10698DA)","q2::cx (13B5FAD)","q2::h (3C945C6)","q2::h (21373F6)","q2::x (106B5E3)","q2::u3 (3165D16)","q2::h (13C6501)"
"3"
"4"
"5"
"6"
"7"
"8"
"9"
