"Operation Index","Operation Name","Latency","Priority"
0,"h (83A9E6)","00:00:00.0010000","10"
1,"cx (A0F91B)","00:00:00.0020000","9"
2,"z (1A8C1FA)","00:00:00.0010000","7"
3,"cx (2EED1CA)","00:00:00.0020000","6"
4,"h (265601D)","00:00:00.0010000","4"
5,"measurement (190610D)","00:00:00.0030000","3"
6,"measurement (213697A)","00:00:00.0030000","3"
