Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.139173, 0.0132246, 0.0124757
2.1, 2.1 Superdense coding of 0, 0.0605632, 0.0009757, 0.0059047
2.2, 2.2 Superdense coding of 1, 0.0599975, 0.0008895, 0.0058607
2.3, 2.3 Superdense coding of 2, 0.0611389, 0.0008844, 0.0059672
2.4, 2.4 Superdense coding of 3, 0.0618722, 0.0009661, 0.0060313
2.5, 2.5 Deutsch Algorithm Constant True, 0.0651459, 0.0007642, 0.0063781
2.6, 2.6 Deutsch Algorithm Constant False, 0.0675377, 0.0008235, 0.0066199
2.7, 2.7 Deutsch Algorithm Identity, 0.0571398, 0.0009089, 0.0055701
2.8, 2.8 Deutsch Algorithm Inversion, 0.0640795, 0.0008218, 0.0062756
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0652213, 0.0014398, 0.0063215
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0619556, 0.001462, 0.0060005
2.11, 2.11 Simons Algorithm for 11, 0.0602879, 0.0011599, 0.0058602
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0621464, 0.0011639, 0.0060494
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0655324, 0.0018433, 0.0063021
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0776901, 0.0016815, 0.0075513
2.15, 2.15 Gover's search with 9 items, 0.0899944, 0.002407, 0.0087097
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0675047, 0.0015451, 0.0064908
2.17, 2.17 011_3_qubit_grover_50_, 0.0887323, 0.0024954, 0.0085675
2.18, 2.18 adder, 0.0593109, 0.0022241, 0.0056088
2.19, 2.19 bernstein-vazirani, 0.0672023, 0.0013279, 0.0065375
2.20, 2.20 bigadder, 0.0634559, 0.0041296, 0.0058784
2.21, 2.21 Deutsch_Algorithm, 0.0572403, 0.0009128, 0.0055856
2.22, 2.22 inverseqft1, 0.0592889, 0.0012945, 0.0057537
2.23, 2.23 inverseqft2, 0.061849, 0.0010695, 0.006031
2.24, 2.24 ipea_3_pi_8, 0.0980527, 0.0028299, 0.0094582
2.25, 2.25 iswap, 0.0662127, 0.0013918, 0.0064219
2.26, 2.26 pea_3_pi_8, 0.082752, 0.0023625, 0.0079874
2.27, 2.27 qec, 0.0634311, 0.0014828, 0.0061439
2.28, 2.28 qe_qft_3, 0.0729752, 0.0011941, 0.0071192
2.29, 2.29 qe_qft_4, 0.0787064, 0.0018019, 0.0076406
2.30, 2.30 qe_qft_5, 0.0808667, 0.0020783, 0.007832
2.31, 2.31 qft, 0.0691683, 0.0013156, 0.0066048
2.32, 2.32 qpt, 0.0580966, 0.0007816, 0.0056828
2.33, 2.33 rb, 0.059477, 0.0009389, 0.0058056
2.34, 2.34 teleport, 0.0597134, 0.001314, 0.0057991
2.35, 2.35 teleportv2, 0.0604274, 0.0012654, 0.0058607
2.36, 2.36 W-state, 0.0654494, 0.0011263, 0.0063814
2.37, 2.37 W3test, 0.0608146, 0.0013186, 0.0059018
2.38, 2.38 Shors Quantum Kernel, 24.2351834, 0.310602, 2.3923546
